Year,EW,Date,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021,36,9/2/2021,PE,Peru,AMRO,415,2150006,32,198295
2021,36,9/3/2021,PE,Peru,AMRO,1004,2151010,34,198329
2021,36,9/4/2021,PE,Peru,AMRO,1108,2152118,35,198364
2021,37,9/5/2021,PE,Peru,AMRO,974,2153092,56,198420
2021,37,9/6/2021,PE,Peru,AMRO,1040,2154132,27,198447
2021,37,9/7/2021,PE,Peru,AMRO,902,2155034,41,198488
2021,37,9/8/2021,PE,Peru,AMRO,474,2155508,35,198523
2021,37,9/9/2021,PE,Peru,AMRO,943,2156451,45,198568
2021,37,9/10/2021,PE,Peru,AMRO,1085,2157536,27,198595
2021,37,9/11/2021,PE,Peru,AMRO,957,2158493,26,198621
2021,38,9/12/2021,PE,Peru,AMRO,813,2159306,52,198673
2021,38,9/13/2021,PE,Peru,AMRO,1021,2160327,55,198728
2021,38,9/14/2021,PE,Peru,AMRO,759,2161086,36,198764
2021,38,9/15/2021,PE,Peru,AMRO,272,2161358,35,198799
2021,38,9/16/2021,PE,Peru,AMRO,936,2162294,41,198840
2021,38,9/17/2021,PE,Peru,AMRO,1018,2163312,20,198860
2021,38,9/18/2021,PE,Peru,AMRO,1068,2164380,31,198891
2021,39,9/19/2021,PE,Peru,AMRO,1153,2165533,57,198948
2021,39,9/20/2021,PE,Peru,AMRO,886,2166419,28,198976
2021,39,9/21/2021,PE,Peru,AMRO,589,2167008,30,199006
2021,39,9/22/2021,PE,Peru,AMRO,644,2167652,30,199036
2021,39,9/23/2021,PE,Peru,AMRO,779,2168431,24,199060
2021,39,9/24/2021,PE,Peru,AMRO,996,2169427,48,199108
2021,39,9/25/2021,PE,Peru,AMRO,1048,2170475,48,199156
2021,40,9/26/2021,PE,Peru,AMRO,899,2171374,26,199182
2021,40,9/27/2021,PE,Peru,AMRO,887,2172261,46,199228
2021,40,9/28/2021,PE,Peru,AMRO,773,2173034,64,199292
2021,40,9/29/2021,PE,Peru,AMRO,320,2173354,22,199314
2021,40,9/30/2021,PE,Peru,AMRO,865,2174219,15,199329
2021,40,10/1/2021,PE,Peru,AMRO,1086,2175305,38,199367
2021,40,10/2/2021,PE,Peru,AMRO,1016,2176321,28,199395
2021,41,10/3/2021,PE,Peru,AMRO,962,2177283,28,199423
2021,41,10/4/2021,PE,Peru,AMRO,864,2178147,34,199457
2021,41,10/5/2021,PE,Peru,AMRO,792,2178939,28,199485
2021,41,10/6/2021,PE,Peru,AMRO,377,2179316,17,199502
2021,41,10/7/2021,PE,Peru,AMRO,833,2180149,18,199520
2021,41,10/8/2021,PE,Peru,AMRO,1034,2181183,39,199559
2021,41,10/9/2021,PE,Peru,AMRO,923,2182106,22,199581
2021,42,10/10/2021,PE,Peru,AMRO,919,2183025,34,199615
2021,42,10/11/2021,PE,Peru,AMRO,564,2183589,26,199641
2021,42,10/12/2021,PE,Peru,AMRO,675,2184264,31,199672
2021,42,10/13/2021,PE,Peru,AMRO,412,2184676,31,199703
2021,42,10/14/2021,PE,Peru,AMRO,679,2185355,24,199727
2021,42,10/15/2021,PE,Peru,AMRO,891,2186246,19,199746
2021,42,10/16/2021,PE,Peru,AMRO,1122,2187368,29,199775
2021,43,10/17/2021,PE,Peru,AMRO,983,2188351,17,199792
2021,43,10/18/2021,PE,Peru,AMRO,814,2189165,24,199816
2021,43,10/19/2021,PE,Peru,AMRO,844,2190009,27,199843
2021,43,10/20/2021,PE,Peru,AMRO,387,2190396,39,199882
2021,43,10/21/2021,PE,Peru,AMRO,775,2191171,46,199928
2021,43,10/22/2021,PE,Peru,AMRO,1034,2192205,17,199945
2021,43,10/23/2021,PE,Peru,AMRO,884,2193089,33,199978
2021,44,10/24/2021,PE,Peru,AMRO,1043,2194132,25,200003
2021,44,10/25/2021,PE,Peru,AMRO,969,2195101,16,200019
2021,44,10/26/2021,PE,Peru,AMRO,758,2195859,33,200052
2021,44,10/27/2021,PE,Peru,AMRO,400,2196259,31,200083
2021,44,10/28/2021,PE,Peru,AMRO,793,2197052,35,200118
2021,44,10/29/2021,PE,Peru,AMRO,986,2198038,31,200149
2021,44,10/30/2021,PE,Peru,AMRO,998,2199036,30,200179
2021,45,10/31/2021,PE,Peru,AMRO,840,2199876,18,200197
2021,45,11/1/2021,PE,Peru,AMRO,1032,2200908,20,200217
2021,45,11/2/2021,PE,Peru,AMRO,888,2201796,29,200246
2021,45,11/3/2021,PE,Peru,AMRO,393,2202189,30,200276
2021,45,11/4/2021,PE,Peru,AMRO,482,2202671,24,200300
2021,45,11/5/2021,PE,Peru,AMRO,639,2203310,26,200326
2021,45,11/6/2021,PE,Peru,AMRO,1114,2204424,24,200350
2021,46,11/7/2021,PE,Peru,AMRO,1062,2205486,23,200373
2021,46,11/8/2021,PE,Peru,AMRO,1070,2206556,36,200409
2021,46,11/9/2021,PE,Peru,AMRO,954,2207510,29,200438
2021,46,11/10/2021,PE,Peru,AMRO,380,2207890,31,200469
2021,46,11/11/2021,PE,Peru,AMRO,1001,2208891,33,200502
2021,46,11/12/2021,PE,Peru,AMRO,1238,2210129,30,200532
2021,46,11/13/2021,PE,Peru,AMRO,1237,2211366,22,200554
2021,47,11/14/2021,PE,Peru,AMRO,1148,2212514,19,200573
2021,47,11/15/2021,PE,Peru,AMRO,1034,2213548,32,200605
2021,47,11/16/2021,PE,Peru,AMRO,995,2214543,30,200635
2021,47,11/17/2021,PE,Peru,AMRO,830,2215373,37,200672
2021,47,11/18/2021,PE,Peru,AMRO,1459,2216832,23,200695
2021,47,11/19/2021,PE,Peru,AMRO,1370,2218202,46,200741
2021,47,11/20/2021,PE,Peru,AMRO,1415,2219617,26,200767
2021,48,11/21/2021,PE,Peru,AMRO,1537,2221154,34,200801
2021,48,11/22/2021,PE,Peru,AMRO,1725,2222879,32,200833
2021,48,11/23/2021,PE,Peru,AMRO,1465,2224344,33,200866
2021,48,11/24/2021,PE,Peru,AMRO,773,2225117,28,200894
2021,48,11/25/2021,PE,Peru,AMRO,1539,2226656,37,200931
2021,48,11/26/2021,PE,Peru,AMRO,1556,2228212,30,200961
2021,48,11/27/2021,PE,Peru,AMRO,1529,2229741,26,200987
2021,49,11/28/2021,PE,Peru,AMRO,1434,2231175,39,201026
2021,49,11/29/2021,PE,Peru,AMRO,1574,2232749,45,201071
2021,49,11/30/2021,PE,Peru,AMRO,1326,2234075,37,201108
2021,49,12/1/2021,PE,Peru,AMRO,895,2234970,36,201144
2021,49,12/2/2021,PE,Peru,AMRO,1381,2236351,32,201176
2021,49,12/3/2021,PE,Peru,AMRO,1491,2237842,33,201209
2021,49,12/4/2021,PE,Peru,AMRO,1579,2239421,73,201282
2021,50,12/5/2021,PE,Peru,AMRO,1606,2241027,44,201326
2021,50,12/6/2021,PE,Peru,AMRO,1619,2242646,34,201360
2021,50,12/7/2021,PE,Peru,AMRO,769,2243415,19,201379
2021,50,12/8/2021,PE,Peru,AMRO,1731,2245146,42,201421
2021,50,12/9/2021,PE,Peru,AMRO,1487,2246633,29,201450
2021,50,12/10/2021,PE,Peru,AMRO,1814,2248447,40,201490
2021,50,12/11/2021,PE,Peru,AMRO,1224,2249671,37,201527
2021,51,12/12/2021,PE,Peru,AMRO,1356,2251027,123,201650
2021,51,12/13/2021,PE,Peru,AMRO,1819,2252846,83,201733
2021,51,12/14/2021,PE,Peru,AMRO,1527,2254373,37,201770
2021,51,12/15/2021,PE,Peru,AMRO,945,2255318,78,201848
2021,51,12/16/2021,PE,Peru,AMRO,1478,2256796,54,201902
2021,51,12/17/2021,PE,Peru,AMRO,1660,2258456,90,201992
2021,51,12/18/2021,PE,Peru,AMRO,1724,2260180,84,202076
2021,52,12/19/2021,PE,Peru,AMRO,1703,2261883,44,202120
2021,52,12/20/2021,PE,Peru,AMRO,1856,2263739,34,202154
2021,52,12/21/2021,PE,Peru,AMRO,1581,2265320,71,202225
2021,52,12/22/2021,PE,Peru,AMRO,885,2266205,70,202295
2021,52,12/23/2021,PE,Peru,AMRO,1510,2267715,43,202338
2021,52,12/24/2021,PE,Peru,AMRO,1782,2269497,37,202375
2021,52,12/25/2021,PE,Peru,AMRO,2052,2271549,49,202424
2021,53,12/26/2021,PE,Peru,AMRO,1336,2272885,30,202454
2021,53,12/27/2021,PE,Peru,AMRO,5922,2278807,34,202488
2021,53,12/28/2021,PE,Peru,AMRO,492,2279299,36,202524
2021,53,12/29/2021,PE,Peru,AMRO,2063,2281362,26,202550
2021,53,12/30/2021,PE,Peru,AMRO,2112,2283474,34,202584
2021,53,12/31/2021,PE,Peru,AMRO,4020,2287494,0,202584
2022,1,1/1/2022,PE,Peru,AMRO,4760,2292254,69,202653
2022,2,1/2/2022,PE,Peru,AMRO,4577,2296831,37,202690
2022,2,1/3/2022,PE,Peru,AMRO,4346,2301177,51,202741
2022,2,1/4/2022,PE,Peru,AMRO,1501,2302678,41,202782
2022,2,1/5/2022,PE,Peru,AMRO,1996,2304674,36,202818
2022,2,1/6/2022,PE,Peru,AMRO,5182,2309856,49,202867
2022,2,1/7/2022,PE,Peru,AMRO,8687,2318543,37,202904
2022,2,1/8/2022,PE,Peru,AMRO,11174,2329717,30,202934
2022,3,1/9/2022,PE,Peru,AMRO,12833,2342550,47,202981
2022,3,1/10/2022,PE,Peru,AMRO,16135,2358685,38,203019
2022,3,1/11/2022,PE,Peru,AMRO,17128,2375813,48,203067
2022,3,1/12/2022,PE,Peru,AMRO,12476,2388289,30,203097
2022,3,1/13/2022,PE,Peru,AMRO,24288,2412577,60,203157
2022,3,1/14/2022,PE,Peru,AMRO,27772,2440349,36,203193
2022,3,1/15/2022,PE,Peru,AMRO,33360,2473709,62,203255
2022,4,1/16/2022,PE,Peru,AMRO,39080,2512789,47,203302
2022,4,1/17/2022,PE,Peru,AMRO,49745,2562534,74,203376
2022,4,1/18/2022,PE,Peru,AMRO,43592,2606126,88,203464
2022,4,1/19/2022,PE,Peru,AMRO,25700,2631826,86,203550
2022,4,1/20/2022,PE,Peru,AMRO,36398,2668224,95,203645
2022,4,1/21/2022,PE,Peru,AMRO,54942,2723166,105,203750
2022,4,1/22/2022,PE,Peru,AMRO,56883,2780049,118,203868
2022,5,1/23/2022,PE,Peru,AMRO,59470,2839519,126,203994
2022,5,1/24/2022,PE,Peru,AMRO,54696,2894215,147,204141
2022,5,1/25/2022,PE,Peru,AMRO,51936,2946151,182,204323
2022,5,1/26/2022,PE,Peru,AMRO,30109,2976260,81,204404
2022,5,1/27/2022,PE,Peru,AMRO,44496,3020756,183,204587
2022,5,1/28/2022,PE,Peru,AMRO,49601,3070357,182,204769
2022,5,1/29/2022,PE,Peru,AMRO,50044,3120401,171,204940
2022,6,1/30/2022,PE,Peru,AMRO,40331,3160732,172,205112
2022,6,1/31/2022,PE,Peru,AMRO,35756,3196488,235,205347
2022,6,2/1/2022,PE,Peru,AMRO,27918,3224406,158,205505
2022,6,2/2/2022,PE,Peru,AMRO,15132,3239538,329,205834
2022,6,2/3/2022,PE,Peru,AMRO,22627,3262165,151,205985
2022,6,2/4/2022,PE,Peru,AMRO,23986,3286151,235,206220
