Year,EW,Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,
2020,12,3/15/2020,KE,Kenya,AFRO,0,5,0,0,
2020,12,3/16/2020,KE,Kenya,AFRO,2,7,0,0,
2020,12,3/17/2020,KE,Kenya,AFRO,0,7,0,0,
2020,12,3/18/2020,KE,Kenya,AFRO,1,8,0,0,
2020,12,3/19/2020,KE,Kenya,AFRO,0,8,0,0,
2020,12,3/20/2020,KE,Kenya,AFRO,0,8,0,0,
2020,12,3/21/2020,KE,Kenya,AFRO,0,8,0,0,
2020,13,3/22/2020,KE,Kenya,AFRO,0,8,0,0,
2020,13,3/23/2020,KE,Kenya,AFRO,7,15,0,0,
2020,13,3/24/2020,KE,Kenya,AFRO,1,16,0,0,
2020,13,3/25/2020,KE,Kenya,AFRO,9,25,0,0,
2020,13,3/26/2020,KE,Kenya,AFRO,0,25,0,0,
2020,13,3/27/2020,KE,Kenya,AFRO,0,25,1,1,
2020,13,3/28/2020,KE,Kenya,AFRO,0,25,0,1,
2020,14,3/29/2020,KE,Kenya,AFRO,0,25,0,1,
2020,14,3/30/2020,KE,Kenya,AFRO,13,38,0,1,
2020,14,3/31/2020,KE,Kenya,AFRO,12,50,0,1,
2020,14,4/1/2020,KE,Kenya,AFRO,9,59,0,1,
2020,14,4/2/2020,KE,Kenya,AFRO,22,81,0,1,
2020,14,4/3/2020,KE,Kenya,AFRO,29,110,2,3,
2020,14,4/4/2020,KE,Kenya,AFRO,12,122,1,4,
2020,15,4/5/2020,KE,Kenya,AFRO,0,122,0,4,
2020,15,4/6/2020,KE,Kenya,AFRO,20,142,0,4,
2020,15,4/7/2020,KE,Kenya,AFRO,0,142,0,4,
2020,15,4/8/2020,KE,Kenya,AFRO,30,172,2,6,
2020,15,4/9/2020,KE,Kenya,AFRO,7,179,0,6,
2020,15,4/10/2020,KE,Kenya,AFRO,5,184,1,7,
2020,15,4/11/2020,KE,Kenya,AFRO,5,189,0,7,
2020,16,4/12/2020,KE,Kenya,AFRO,2,191,0,7,
2020,16,4/13/2020,KE,Kenya,AFRO,6,197,1,8,
2020,16,4/14/2020,KE,Kenya,AFRO,11,208,1,9,
2020,16,4/15/2020,KE,Kenya,AFRO,8,216,0,9,
2020,16,4/16/2020,KE,Kenya,AFRO,9,225,1,10,
2020,16,4/17/2020,KE,Kenya,AFRO,9,234,1,11,
2020,16,4/18/2020,KE,Kenya,AFRO,12,246,0,11,
2020,17,4/19/2020,KE,Kenya,AFRO,16,262,1,12,
2020,17,4/20/2020,KE,Kenya,AFRO,8,270,2,14,
2020,17,4/21/2020,KE,Kenya,AFRO,11,281,0,14,
2020,17,4/22/2020,KE,Kenya,AFRO,15,296,0,14,
2020,17,4/23/2020,KE,Kenya,AFRO,7,303,0,14,
2020,17,4/24/2020,KE,Kenya,AFRO,17,320,0,14,
2020,17,4/25/2020,KE,Kenya,AFRO,16,336,0,14,
2020,18,4/26/2020,KE,Kenya,AFRO,7,343,0,14,
2020,18,4/27/2020,KE,Kenya,AFRO,12,355,0,14,
2020,18,4/28/2020,KE,Kenya,AFRO,8,363,0,14,
2020,18,4/29/2020,KE,Kenya,AFRO,11,374,0,14,
2020,18,4/30/2020,KE,Kenya,AFRO,10,384,1,15,
2020,18,5/1/2020,KE,Kenya,AFRO,12,396,2,17,
2020,18,5/2/2020,KE,Kenya,AFRO,15,411,4,21,
2020,19,5/3/2020,KE,Kenya,AFRO,24,435,1,22,
2020,19,5/4/2020,KE,Kenya,AFRO,31,466,2,24,
2020,19,5/5/2020,KE,Kenya,AFRO,24,490,0,24,
2020,19,5/6/2020,KE,Kenya,AFRO,45,535,2,26,
2020,19,5/7/2020,KE,Kenya,AFRO,47,582,0,26,
2020,19,5/8/2020,KE,Kenya,AFRO,25,607,3,29,
2020,19,5/9/2020,KE,Kenya,AFRO,14,621,0,29,
2020,20,5/10/2020,KE,Kenya,AFRO,28,649,1,30,
2020,20,5/11/2020,KE,Kenya,AFRO,23,672,2,32,
2020,20,5/12/2020,KE,Kenya,AFRO,28,700,1,33,
2020,20,5/13/2020,KE,Kenya,AFRO,15,715,3,36,
2020,20,5/14/2020,KE,Kenya,AFRO,22,737,4,40,
2020,20,5/15/2020,KE,Kenya,AFRO,21,758,2,42,
2020,20,5/16/2020,KE,Kenya,AFRO,23,781,4,46,
2020,21,5/17/2020,KE,Kenya,AFRO,49,830,4,50,
2020,21,5/18/2020,KE,Kenya,AFRO,57,887,0,50,
2020,21,5/19/2020,KE,Kenya,AFRO,25,912,0,50,
2020,21,5/20/2020,KE,Kenya,AFRO,51,963,0,50,
2020,21,5/21/2020,KE,Kenya,AFRO,66,1029,0,50,
2020,21,5/22/2020,KE,Kenya,AFRO,80,1109,0,50,
2020,21,5/23/2020,KE,Kenya,AFRO,52,1161,0,50,
2020,22,5/24/2020,KE,Kenya,AFRO,31,1192,0,50,
2020,22,5/25/2020,KE,Kenya,AFRO,22,1214,1,51,
2020,22,5/26/2020,KE,Kenya,AFRO,72,1286,1,52,
2020,22,5/27/2020,KE,Kenya,AFRO,62,1348,0,52,
2020,22,5/28/2020,KE,Kenya,AFRO,123,1471,3,55,
2020,22,5/29/2020,KE,Kenya,AFRO,147,1618,3,58,
2020,22,5/30/2020,KE,Kenya,AFRO,127,1745,4,62,
2020,23,5/31/2020,KE,Kenya,AFRO,143,1888,1,63,
2020,23,6/1/2020,KE,Kenya,AFRO,74,1962,1,64,
2020,23,6/2/2020,KE,Kenya,AFRO,59,2021,5,69,
2020,23,6/3/2020,KE,Kenya,AFRO,72,2093,2,71,
2020,23,6/4/2020,KE,Kenya,AFRO,123,2216,3,74,
2020,23,6/5/2020,KE,Kenya,AFRO,124,2340,4,78,
2020,23,6/6/2020,KE,Kenya,AFRO,134,2474,1,79,
2020,24,6/7/2020,KE,Kenya,AFRO,126,2600,4,83,
2020,24,6/8/2020,KE,Kenya,AFRO,167,2767,1,84,
2020,24,6/9/2020,KE,Kenya,AFRO,95,2862,1,85,
2020,24,6/10/2020,KE,Kenya,AFRO,127,2989,3,88,
2020,24,6/11/2020,KE,Kenya,AFRO,105,3094,1,89,
2020,24,6/12/2020,KE,Kenya,AFRO,121,3215,3,92,
2020,24,6/13/2020,KE,Kenya,AFRO,90,3305,4,96,
2020,25,6/14/2020,KE,Kenya,AFRO,152,3457,4,100,
2020,25,6/15/2020,KE,Kenya,AFRO,137,3594,3,103,
2020,25,6/16/2020,KE,Kenya,AFRO,133,3727,1,104,
2020,25,6/17/2020,KE,Kenya,AFRO,133,3860,1,105,
2020,25,6/18/2020,KE,Kenya,AFRO,184,4044,2,107,
2020,25,6/19/2020,KE,Kenya,AFRO,213,4257,10,117,
2020,25,6/20/2020,KE,Kenya,AFRO,117,4374,2,119,
2020,26,6/21/2020,KE,Kenya,AFRO,104,4478,2,121,
2020,26,6/22/2020,KE,Kenya,AFRO,260,4738,2,123,
2020,26,6/23/2020,KE,Kenya,AFRO,59,4797,2,125,
2020,26,6/24/2020,KE,Kenya,AFRO,155,4952,3,128,
2020,26,6/25/2020,KE,Kenya,AFRO,254,5206,2,130,
2020,26,6/26/2020,KE,Kenya,AFRO,178,5384,2,132,
2020,26,6/27/2020,KE,Kenya,AFRO,149,5533,5,137,
2020,27,6/28/2020,KE,Kenya,AFRO,278,5811,4,141,
2020,27,6/29/2020,KE,Kenya,AFRO,259,6070,3,144,
2020,27,6/30/2020,KE,Kenya,AFRO,120,6190,0,144,
2020,27,7/1/2020,KE,Kenya,AFRO,176,6366,4,148,
2020,27,7/2/2020,KE,Kenya,AFRO,307,6673,1,149,
2020,27,7/3/2020,KE,Kenya,AFRO,268,6941,3,152,
2020,27,7/4/2020,KE,Kenya,AFRO,247,7188,2,154,
2020,28,7/5/2020,KE,Kenya,AFRO,389,7577,5,159,
2020,28,7/6/2020,KE,Kenya,AFRO,309,7886,1,160,
2020,28,7/7/2020,KE,Kenya,AFRO,181,8067,4,164,
2020,28,7/8/2020,KE,Kenya,AFRO,183,8250,3,167,
2020,28,7/9/2020,KE,Kenya,AFRO,278,8528,2,169,
2020,28,7/10/2020,KE,Kenya,AFRO,447,8975,4,173,
2020,28,7/11/2020,KE,Kenya,AFRO,473,9448,8,181,
2020,29,7/12/2020,KE,Kenya,AFRO,278,9726,3,184,
2020,29,7/13/2020,KE,Kenya,AFRO,379,10105,1,185,
2020,29,7/14/2020,KE,Kenya,AFRO,189,10294,12,197,
2020,29,7/15/2020,KE,Kenya,AFRO,497,10791,5,202,
2020,29,7/16/2020,KE,Kenya,AFRO,461,11252,7,209,
2020,29,7/17/2020,KE,Kenya,AFRO,421,11673,8,217,
2020,29,7/18/2020,KE,Kenya,AFRO,389,12062,5,222,
2020,30,7/19/2020,KE,Kenya,AFRO,688,12750,3,225,
2020,30,7/20/2020,KE,Kenya,AFRO,603,13353,9,234,
2020,30,7/21/2020,KE,Kenya,AFRO,418,13771,4,238,
2020,30,7/22/2020,KE,Kenya,AFRO,397,14168,12,250,
2020,30,7/23/2020,KE,Kenya,AFRO,637,14805,10,260,
2020,30,7/24/2020,KE,Kenya,AFRO,796,15601,3,263,
2020,30,7/25/2020,KE,Kenya,AFRO,667,16268,11,274,
2020,31,7/26/2020,KE,Kenya,AFRO,375,16643,4,278,
2020,31,7/27/2020,KE,Kenya,AFRO,0,16643,0,278,
2020,31,7/28/2020,KE,Kenya,AFRO,1332,17975,7,285,
2020,31,7/29/2020,KE,Kenya,AFRO,606,18581,14,299,
2020,31,7/30/2020,KE,Kenya,AFRO,544,19125,12,311,
2020,31,7/31/2020,KE,Kenya,AFRO,788,19913,14,325,
2020,31,8/1/2020,KE,Kenya,AFRO,723,20636,16,341,
2020,32,8/2/2020,KE,Kenya,AFRO,727,21363,23,364,
2020,32,8/3/2020,KE,Kenya,AFRO,690,22053,5,369,
2020,32,8/4/2020,KE,Kenya,AFRO,544,22597,13,382,
2020,32,8/5/2020,KE,Kenya,AFRO,605,23202,6,388,
2020,32,8/6/2020,KE,Kenya,AFRO,671,23873,3,391,
2020,32,8/7/2020,KE,Kenya,AFRO,538,24411,8,399,
2020,32,8/8/2020,KE,Kenya,AFRO,727,25138,14,413,
2020,33,8/9/2020,KE,Kenya,AFRO,699,25837,5,418,
2020,33,8/10/2020,KE,Kenya,AFRO,599,26436,2,420,
2020,33,8/11/2020,KE,Kenya,AFRO,492,26928,3,423,
2020,33,8/12/2020,KE,Kenya,AFRO,497,27425,15,438,
2020,33,8/13/2020,KE,Kenya,AFRO,679,28104,18,456,
2020,33,8/14/2020,KE,Kenya,AFRO,650,28754,4,460,
2020,33,8/15/2020,KE,Kenya,AFRO,580,29334,5,465,
2020,34,8/16/2020,KE,Kenya,AFRO,515,29849,7,472,
2020,34,8/17/2020,KE,Kenya,AFRO,271,30120,2,474,
2020,34,8/18/2020,KE,Kenya,AFRO,245,30365,8,482,
2020,34,8/19/2020,KE,Kenya,AFRO,271,30636,5,487,
2020,34,8/20/2020,KE,Kenya,AFRO,379,31015,19,506,
2020,34,8/21/2020,KE,Kenya,AFRO,426,31441,10,516,
2020,34,8/22/2020,KE,Kenya,AFRO,322,31763,16,532,
2020,35,8/23/2020,KE,Kenya,AFRO,355,32118,10,542,
2020,35,8/24/2020,KE,Kenya,AFRO,246,32364,6,548,
2020,35,8/25/2020,KE,Kenya,AFRO,193,32557,6,554,
2020,35,8/26/2020,KE,Kenya,AFRO,246,32803,6,560,
2020,35,8/27/2020,KE,Kenya,AFRO,213,33016,4,564,
2020,35,8/28/2020,KE,Kenya,AFRO,373,33389,3,567,
2020,35,8/29/2020,KE,Kenya,AFRO,241,33630,0,567,
2020,36,8/30/2020,KE,Kenya,AFRO,164,33794,5,572,
2020,36,8/31/2020,KE,Kenya,AFRO,263,34057,2,574,
2020,36,9/1/2020,KE,Kenya,AFRO,144,34201,3,577,
2020,36,9/2/2020,KE,Kenya,AFRO,114,34315,0,577,
2020,36,9/3/2020,KE,Kenya,AFRO,178,34493,4,581,
2020,36,9/4/2020,KE,Kenya,AFRO,212,34705,4,585,
2020,36,9/5/2020,KE,Kenya,AFRO,179,34884,4,589,
2020,37,9/6/2020,KE,Kenya,AFRO,136,35020,5,594,
2020,37,9/7/2020,KE,Kenya,AFRO,83,35103,3,597,
2020,37,9/8/2020,KE,Kenya,AFRO,102,35205,2,599,
2020,37,9/9/2020,KE,Kenya,AFRO,151,35356,0,599,
2020,37,9/10/2020,KE,Kenya,AFRO,104,35460,8,607,
2020,37,9/11/2020,KE,Kenya,AFRO,143,35603,5,612,
2020,37,9/12/2020,KE,Kenya,AFRO,190,35793,4,616,
2020,38,9/13/2020,KE,Kenya,AFRO,170,35963,3,619,
2020,38,9/14/2020,KE,Kenya,AFRO,194,36157,3,622,
2020,38,9/15/2020,KE,Kenya,AFRO,48,36205,2,624,
2020,38,9/16/2020,KE,Kenya,AFRO,96,36301,10,634,
2020,38,9/17/2020,KE,Kenya,AFRO,0,36301,0,634,
2020,38,9/18/2020,KE,Kenya,AFRO,275,36576,8,642,
2020,38,9/19/2020,KE,Kenya,AFRO,148,36724,4,646,
2020,39,9/20/2020,KE,Kenya,AFRO,105,36829,0,646,
2020,39,9/21/2020,KE,Kenya,AFRO,152,36981,2,648,
2020,39,9/22/2020,KE,Kenya,AFRO,98,37079,2,650,
2020,39,9/23/2020,KE,Kenya,AFRO,139,37218,9,659,
2020,39,9/24/2020,KE,Kenya,AFRO,130,37348,5,664,
2020,39,9/25/2020,KE,Kenya,AFRO,141,37489,5,669,
2020,39,9/26/2020,KE,Kenya,AFRO,218,37707,13,682,
2020,40,9/27/2020,KE,Kenya,AFRO,164,37871,7,689,
2020,40,9/28/2020,KE,Kenya,AFRO,244,38115,2,691,
2020,40,9/29/2020,KE,Kenya,AFRO,53,38168,9,700,
2020,40,9/30/2020,KE,Kenya,AFRO,210,38378,7,707,
2020,40,10/1/2020,KE,Kenya,AFRO,151,38529,4,711,
2020,40,10/2/2020,KE,Kenya,AFRO,184,38713,7,718,
2020,40,10/3/2020,KE,Kenya,AFRO,210,38923,7,725,
2020,41,10/4/2020,KE,Kenya,AFRO,0,38923,0,725,
2020,41,10/5/2020,KE,Kenya,AFRO,504,39427,6,731,
2020,41,10/6/2020,KE,Kenya,AFRO,22,39449,4,735,
2020,41,10/7/2020,KE,Kenya,AFRO,137,39586,8,743,
2020,41,10/8/2020,KE,Kenya,AFRO,321,39907,5,748,
2020,41,10/9/2020,KE,Kenya,AFRO,271,40178,3,751,
2020,41,10/10/2020,KE,Kenya,AFRO,442,40620,4,755,
2020,42,10/11/2020,KE,Kenya,AFRO,538,41158,5,760,
2020,42,10/12/2020,KE,Kenya,AFRO,388,41546,6,766,
2020,42,10/13/2020,KE,Kenya,AFRO,73,41619,11,777,
2020,42,10/14/2020,KE,Kenya,AFRO,320,41939,10,787,
2020,42,10/15/2020,KE,Kenya,AFRO,602,42541,10,797,
2020,42,10/16/2020,KE,Kenya,AFRO,602,43143,8,805,
2020,42,10/17/2020,KE,Kenya,AFRO,437,43580,8,813,
2020,43,10/18/2020,KE,Kenya,AFRO,616,44196,12,825,
2020,43,10/19/2020,KE,Kenya,AFRO,685,44881,7,832,
2020,43,10/20/2020,KE,Kenya,AFRO,195,45076,7,839,
2020,43,10/21/2020,KE,Kenya,AFRO,571,45647,3,842,
2020,43,10/22/2020,KE,Kenya,AFRO,497,46144,16,858,
2020,43,10/23/2020,KE,Kenya,AFRO,1068,47212,12,870,
2020,43,10/24/2020,KE,Kenya,AFRO,631,47843,14,884,
2020,44,10/25/2020,KE,Kenya,AFRO,947,48790,12,896,
2020,44,10/26/2020,KE,Kenya,AFRO,931,49721,6,902,
2020,44,10/27/2020,KE,Kenya,AFRO,276,49997,18,920,
2020,44,10/28/2020,KE,Kenya,AFRO,836,50833,14,934,
2020,44,10/29/2020,KE,Kenya,AFRO,1018,51851,16,950,
2020,44,10/30/2020,KE,Kenya,AFRO,761,52612,14,964,
2020,44,10/31/2020,KE,Kenya,AFRO,1185,53797,17,981,
2020,45,11/1/2020,KE,Kenya,AFRO,1395,55192,15,996,
2020,45,11/2/2020,KE,Kenya,AFRO,685,55877,17,1013,
2020,45,11/3/2020,KE,Kenya,AFRO,724,56601,14,1027,
2020,45,11/4/2020,KE,Kenya,AFRO,492,57093,12,1039,
2020,45,11/5/2020,KE,Kenya,AFRO,1494,58587,12,1051,
2020,45,11/6/2020,KE,Kenya,AFRO,1008,59595,21,1072,
2020,45,11/7/2020,KE,Kenya,AFRO,1109,60704,21,1093,
2020,46,11/8/2020,KE,Kenya,AFRO,1065,61769,10,1103,
2020,46,11/9/2020,KE,Kenya,AFRO,719,62488,8,1111,
2020,46,11/10/2020,KE,Kenya,AFRO,756,63244,19,1130,
2020,46,11/11/2020,KE,Kenya,AFRO,1344,64588,24,1154,
2020,46,11/12/2020,KE,Kenya,AFRO,1216,65804,26,1180,
2020,46,11/13/2020,KE,Kenya,AFRO,919,66723,23,1203,
2020,46,11/14/2020,KE,Kenya,AFRO,1470,68193,25,1228,
2020,47,11/15/2020,KE,Kenya,AFRO,1080,69273,21,1249,
2020,47,11/16/2020,KE,Kenya,AFRO,972,70245,20,1269,
2020,47,11/17/2020,KE,Kenya,AFRO,559,70804,18,1287,
2020,47,11/18/2020,KE,Kenya,AFRO,925,71729,15,1302,
2020,47,11/19/2020,KE,Kenya,AFRO,957,72686,11,1313,
2020,47,11/20/2020,KE,Kenya,AFRO,1459,74145,17,1330,
2020,47,11/21/2020,KE,Kenya,AFRO,1048,75193,19,1349,
2020,48,11/22/2020,KE,Kenya,AFRO,1211,76404,17,1366,
2020,48,11/23/2020,KE,Kenya,AFRO,968,77372,14,1380,
2020,48,11/24/2020,KE,Kenya,AFRO,413,77785,12,1392,
2020,48,11/25/2020,KE,Kenya,AFRO,727,78512,17,1409,
2020,48,11/26/2020,KE,Kenya,AFRO,810,79322,8,1417,
2020,48,11/27/2020,KE,Kenya,AFRO,780,80102,10,1427,
2020,48,11/28/2020,KE,Kenya,AFRO,1554,81656,14,1441,
2020,49,11/29/2020,KE,Kenya,AFRO,949,82605,4,1445,
2020,49,11/30/2020,KE,Kenya,AFRO,711,83316,7,1452,
2020,49,12/1/2020,KE,Kenya,AFRO,302,83618,17,1469,
2020,49,12/2/2020,KE,Kenya,AFRO,551,84169,5,1474,
2020,49,12/3/2020,KE,Kenya,AFRO,961,85130,10,1484,
2020,49,12/4/2020,KE,Kenya,AFRO,1253,86383,16,1500,
2020,49,12/5/2020,KE,Kenya,AFRO,866,87249,6,1506,
2020,50,12/6/2020,KE,Kenya,AFRO,735,87984,12,1518,
2020,50,12/7/2020,KE,Kenya,AFRO,396,88380,8,1526,
2020,50,12/8/2020,KE,Kenya,AFRO,199,88579,5,1531,
2020,50,12/9/2020,KE,Kenya,AFRO,0,88579,0,1531,
2020,50,12/10/2020,KE,Kenya,AFRO,1082,89661,21,1552,
2020,50,12/11/2020,KE,Kenya,AFRO,644,90305,16,1568,
2020,50,12/12/2020,KE,Kenya,AFRO,0,90305,0,1568,
2020,51,12/13/2020,KE,Kenya,AFRO,0,90305,0,1568,
2020,51,12/14/2020,KE,Kenya,AFRO,1587,91892,19,1587,
2020,51,12/15/2020,KE,Kenya,AFRO,163,92055,6,1593,
2020,51,12/16/2020,KE,Kenya,AFRO,404,92459,11,1604,
2020,51,12/17/2020,KE,Kenya,AFRO,0,92459,0,1604,
2020,51,12/18/2020,KE,Kenya,AFRO,946,93405,14,1618,
2020,51,12/19/2020,KE,Kenya,AFRO,356,93761,11,1629,
2020,52,12/20/2020,KE,Kenya,AFRO,390,94151,4,1633,
2020,52,12/21/2020,KE,Kenya,AFRO,349,94500,6,1639,
2020,52,12/22/2020,KE,Kenya,AFRO,114,94614,5,1644,
2020,52,12/23/2020,KE,Kenya,AFRO,154,94768,3,1647,
2020,52,12/24/2020,KE,Kenya,AFRO,0,94768,0,1647,
2020,52,12/25/2020,KE,Kenya,AFRO,663,95431,5,1652,
2020,52,12/26/2020,KE,Kenya,AFRO,282,95713,1,1653,
2020,53,12/27/2020,KE,Kenya,AFRO,130,95843,2,1655,
2020,53,12/28/2020,KE,Kenya,AFRO,0,95843,0,1655,
2020,53,12/29/2020,KE,Kenya,AFRO,149,95992,9,1664,
2020,53,12/30/2020,KE,Kenya,AFRO,0,95992,0,1664,
2020,53,12/31/2020,KE,Kenya,AFRO,259,96251,3,1667,
2021,1,1/1/2021,KE,Kenya,AFRO,207,96458,3,1670,
2021,1,1/2/2021,KE,Kenya,AFRO,0,96458,0,1670,
2021,2,1/3/2021,KE,Kenya,AFRO,220,96678,15,1685,
2021,2,1/4/2021,KE,Kenya,AFRO,124,96802,0,1685,
2021,2,1/5/2021,KE,Kenya,AFRO,106,96908,1,1686,
2021,2,1/6/2021,KE,Kenya,AFRO,219,97127,4,1690,
2021,2,1/7/2021,KE,Kenya,AFRO,271,97398,4,1694,
2021,2,1/8/2021,KE,Kenya,AFRO,335,97733,8,1702,
2021,2,1/9/2021,KE,Kenya,AFRO,221,97954,1,1703,
2021,3,1/10/2021,KE,Kenya,AFRO,230,98184,1,1704,
2021,3,1/11/2021,KE,Kenya,AFRO,87,98271,6,1710,
2021,3,1/12/2021,KE,Kenya,AFRO,63,98334,3,1713,
2021,3,1/13/2021,KE,Kenya,AFRO,98,98432,3,1716,
2021,3,1/14/2021,KE,Kenya,AFRO,123,98555,4,1720,
2021,3,1/15/2021,KE,Kenya,AFRO,138,98693,3,1723,
2021,3,1/16/2021,KE,Kenya,AFRO,166,98859,3,1726,
2021,4,1/17/2021,KE,Kenya,AFRO,223,99082,2,1728,
2021,4,1/18/2021,KE,Kenya,AFRO,80,99162,3,1731,
2021,4,1/19/2021,KE,Kenya,AFRO,65,99227,3,1734,
2021,4,1/20/2021,KE,Kenya,AFRO,81,99308,0,1734,
2021,4,1/21/2021,KE,Kenya,AFRO,136,99444,2,1736,
2021,4,1/22/2021,KE,Kenya,AFRO,186,99630,3,1739,
2021,4,1/23/2021,KE,Kenya,AFRO,139,99769,1,1740,
2021,5,1/24/2021,KE,Kenya,AFRO,129,99898,0,1740,
2021,5,1/25/2021,KE,Kenya,AFRO,85,99983,4,1744,
2021,5,1/26/2021,KE,Kenya,AFRO,69,100052,0,1744,
2021,5,1/27/2021,KE,Kenya,AFRO,141,100193,6,1750,
2021,5,1/28/2021,KE,Kenya,AFRO,130,100323,1,1751,
2021,5,1/29/2021,KE,Kenya,AFRO,99,100422,2,1753,
2021,5,1/30/2021,KE,Kenya,AFRO,141,100563,0,1753,
2021,6,1/31/2021,KE,Kenya,AFRO,112,100675,2,1755,
2021,6,2/1/2021,KE,Kenya,AFRO,98,100773,8,1763,
2021,6,2/2/2021,KE,Kenya,AFRO,83,100856,3,1766,
2021,6,2/3/2021,KE,Kenya,AFRO,153,101009,0,1766,
2021,6,2/4/2021,KE,Kenya,AFRO,150,101159,3,1769,
2021,6,2/5/2021,KE,Kenya,AFRO,180,101339,4,1773,
2021,6,2/6/2021,KE,Kenya,AFRO,195,101534,3,1776,
2021,7,2/7/2021,KE,Kenya,AFRO,156,101690,0,1776,
2021,7,2/8/2021,KE,Kenya,AFRO,129,101819,3,1779,
2021,7,2/9/2021,KE,Kenya,AFRO,125,101944,7,1786,
2021,7,2/10/2021,KE,Kenya,AFRO,104,102048,3,1789,
2021,7,2/11/2021,KE,Kenya,AFRO,173,102221,2,1791,
2021,7,2/12/2021,KE,Kenya,AFRO,132,102353,3,1794,
2021,7,2/13/2021,KE,Kenya,AFRO,260,102613,0,1794,
2021,8,2/14/2021,KE,Kenya,AFRO,179,102792,1,1795,
2021,8,2/15/2021,KE,Kenya,AFRO,75,102867,0,1795,
2021,8,2/16/2021,KE,Kenya,AFRO,147,103014,0,1795,
2021,8,2/17/2021,KE,Kenya,AFRO,174,103188,2,1797,
2021,8,2/18/2021,KE,Kenya,AFRO,144,103332,4,1801,
2021,8,2/19/2021,KE,Kenya,AFRO,283,103615,6,1807,
2021,8,2/20/2021,KE,Kenya,AFRO,226,103841,6,1813,
