name,Year,EW,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Nairobi,2020,1,1/1/2020,25.5,14.9,20.2,25.5,14.9,20.2,13.5,68.02,0,,0,,,,,32.6,60.6,,27.7,12.3,,,,,2020-01-01T06:30:11,2020-01-01T18:41:48,0.17,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,1,1/2/2020,25,16,19.9,25,16,19.9,13.8,70.16,0,,0,,,,,36.2,72.6,,46.4,12.9,,,,,2020-01-02T06:30:40,2020-01-02T18:42:15,0.22,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,1,1/3/2020,25,16.9,20.3,25,16.9,20.3,14.6,71.57,0,,0,,,,,36.5,43.3,,67.6,12.1,,,,,2020-01-03T06:31:08,2020-01-03T18:42:42,0.26,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,1,1/4/2020,24.1,16,19.8,24.1,16,19.8,13.8,71.03,0,,0,,,,,32.4,87.5,,59.2,12.5,,,,,2020-01-04T06:31:37,2020-01-04T18:43:09,0.31,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,2,1/5/2020,26.8,14.2,20.6,26.7,14.2,20.6,13.9,67.98,0,,0,,,,,24.3,86.1,,51.5,13.5,,,,,2020-01-05T06:32:05,2020-01-05T18:43:35,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,2,1/6/2020,26.1,18.7,21.6,26.1,18.7,21.6,15.7,70.77,0,,0,,,,,26.7,51.6,,73.9,12.1,,,,,2020-01-06T06:32:32,2020-01-06T18:44:01,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,2,1/7/2020,23.1,16.9,19.7,23.1,16.9,19.7,16.6,83.05,5,,8.33,,,,,32.4,56,,78.4,12.3,,,,,2020-01-07T06:32:59,2020-01-07T18:44:26,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,2,1/8/2020,23,16.1,18.9,23,16.1,18.9,15.6,82.4,1,,4.17,,,,,21.7,56.7,,64.8,11.6,,,,,2020-01-08T06:33:26,2020-01-08T18:44:51,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,2,1/9/2020,24.9,15.8,19.3,24.9,15.8,19.3,15.9,82.6,0.5,,4.17,,,,,27.1,52.9,,68.9,12,,,,,2020-01-09T06:33:53,2020-01-09T18:45:15,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,2,1/10/2020,26.1,17.6,21.1,26.1,17.6,21.1,15.6,73.37,0,,0,,,,,22.3,80.1,,62.5,12.7,,,,,2020-01-10T06:34:18,2020-01-10T18:45:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,2,1/11/2020,27,16.7,21.1,26.8,16.7,21.1,14.8,70.4,3,,4.17,,,,,18.4,123.4,,58.9,11.2,,,,,2020-01-11T06:34:44,2020-01-11T18:46:02,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,3,1/12/2020,25.3,16,20.6,25.3,16,20.6,15.8,75.56,0.2,,4.17,,,,,31.4,225.5,,79.6,12.4,,,,,2020-01-12T06:35:09,2020-01-12T18:46:24,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,3,1/13/2020,24.9,15.5,18.7,24.9,15.5,18.7,15.6,83.84,118.8,,12.5,,,,,17.6,193.4,,73.3,11.2,,,,,2020-01-13T06:35:33,2020-01-13T18:46:46,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,3,1/14/2020,24,16,19.6,24,16,19.6,16.4,82.79,3,,4.17,,,,,25.3,126.3,,76.2,12.3,,,,,2020-01-14T06:35:57,2020-01-14T18:47:07,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,3,1/15/2020,25.1,16.2,20.4,25.1,16.2,20.4,15.7,77.21,14,,4.17,,,,,26.9,56.2,,75.4,12.6,,,,,2020-01-15T06:36:20,2020-01-15T18:47:28,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,3,1/16/2020,25,17.5,20.5,25,17.5,20.5,16.4,78.52,0,,0,,,,,25.1,60.5,,82,12.1,,,,,2020-01-16T06:36:42,2020-01-16T18:47:48,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,3,1/17/2020,25,16.9,20.5,25,16.9,20.5,16,77.21,0,,0,,,,,22.1,67.3,,79.5,12.3,,,,,2020-01-17T06:37:04,2020-01-17T18:48:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,3,1/18/2020,26,16,21,26,16,21,15.8,73.51,0,,0,,,,,18.4,85,,53.7,11.9,,,,,2020-01-18T06:37:26,2020-01-18T18:48:25,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,4,1/19/2020,26.9,17.5,21.1,27.2,17.5,21.1,15.2,70.19,0,,0,,,,,28.9,70.3,,64.4,12.1,,,,,2020-01-19T06:37:46,2020-01-19T18:48:42,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,4,1/20/2020,26.9,15,21.1,27.2,15,21.1,15.6,73.15,0,,0,,,,,20.7,106.8,,58.1,12.1,,,,,2020-01-20T06:38:06,2020-01-20T18:48:59,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,4,1/21/2020,26.9,16.9,21.4,27.2,16.9,21.4,15.7,71.45,0,,0,,,,,20.3,78.1,,57.1,13.2,,,,,2020-01-21T06:38:25,2020-01-21T18:49:15,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,4,1/22/2020,26,16.5,21.3,26,16.5,21.3,14.9,68.15,0,,0,,,,,18.4,88.9,,55.4,13.8,,,,,2020-01-22T06:38:44,2020-01-22T18:49:30,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,4,1/23/2020,24,17.7,20.4,24,17.7,20.4,16.6,79.51,20,,4.17,,,,,20.3,72.1,,82.1,12,,,,,2020-01-23T06:39:02,2020-01-23T18:49:45,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,4,1/24/2020,23,17.9,20.1,23,17.9,20.1,15.9,77.76,0,,0,,,,,25.3,97.6,,81.2,12.4,,,,,2020-01-24T06:39:19,2020-01-24T18:49:58,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,4,1/25/2020,24.1,16.2,20,24.1,16.2,20,16.5,81.84,0,,0,,,,,30.8,57.7,,76.9,12.8,,,,,2020-01-25T06:39:35,2020-01-25T18:50:11,0,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,5,1/26/2020,22.1,16.9,19,22.1,16.9,19,16.9,88.18,6,,8.33,,,,,27.1,73.4,,75.8,11.1,,,,,2020-01-26T06:39:51,2020-01-26T18:50:23,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,5,1/27/2020,21.9,17.1,18.8,21.9,17.1,18.8,17.1,90.31,2,,4.17,,,,,28.3,46.2,,81.2,11.8,,,,,2020-01-27T06:40:06,2020-01-27T18:50:34,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,5,1/28/2020,22,16.1,18.6,22,16.1,18.6,16.6,88.7,0.4,,4.17,,,,,22.3,44,,81.9,11.6,,,,,2020-01-28T06:40:20,2020-01-28T18:50:45,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,5,1/29/2020,24.1,16.9,19.8,24.1,16.9,19.8,16.2,81.24,0.2,,4.17,,,,,25.3,86.4,,82.2,12.1,,,,,2020-01-29T06:40:33,2020-01-29T18:50:54,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,5,1/30/2020,24,16,19.7,24,16,19.7,16.1,81.2,2.8,,4.17,,,,,28.7,92,,74.9,12,,,,,2020-01-30T06:40:45,2020-01-30T18:51:03,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,5,1/31/2020,25.7,16.8,20.7,25.7,16.8,20.7,16,77.1,18,,4.17,,,,,22.3,68.6,,65.1,11.9,,,,,2020-01-31T06:40:57,2020-01-31T18:51:10,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,5,2/1/2020,24.9,15.9,18.9,24.9,15.9,19,16.1,84.85,9,,8.33,,,,,24.5,178.5,,68.1,11.4,,,,,2020-02-01T06:41:08,2020-02-01T18:51:17,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,6,2/2/2020,24,16,19.5,24,16,19.5,16,81.65,10,,4.17,,,,,20.7,137.6,,72.7,11.6,,,,,2020-02-02T06:41:18,2020-02-02T18:51:23,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,6,2/3/2020,25.9,17,20.6,25.9,17,20.6,15.7,75.72,3.5,,8.33,,,,,26.7,97.3,,71.4,12.2,,,,,2020-02-03T06:41:27,2020-02-03T18:51:28,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,6,2/4/2020,25,17,20.2,25,17,20.2,15,73.99,4.1,,8.33,,,,,22.3,75.8,950.5,80.8,12.5,,,,,2020-02-04T06:41:35,2020-02-04T18:51:33,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,6,2/5/2020,25,16.6,20.6,25,16.6,20.6,15,72.83,0.1,,4.17,,,,,26.7,94.5,,60.6,13,,,,,2020-02-05T06:41:43,2020-02-05T18:51:36,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,6,2/6/2020,25.1,15.9,20.1,25.1,15.9,20.1,14,70.55,0,,0,,,,,23.1,88.4,,51.3,12.6,,,,,2020-02-06T06:41:50,2020-02-06T18:51:39,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,6,2/7/2020,27.1,14.9,20.8,26.6,14.9,20.7,12.7,63.95,0,,0,,,,,40.6,131.1,,27.2,12.3,,,,,2020-02-07T06:41:56,2020-02-07T18:51:41,0.48,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,6,2/8/2020,26.8,16.6,20.9,27.2,16.6,20.9,14.5,69.31,0,,0,,,,,30.8,47.3,,54.4,12.7,,,,,2020-02-08T06:42:01,2020-02-08T18:51:42,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,7,2/9/2020,25,15.9,20,25,15.9,20,13.4,69.3,0,,0,,,,,32.6,57.3,,45.5,12.4,,,,,2020-02-09T06:42:06,2020-02-09T18:51:42,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,7,2/10/2020,27.9,14.6,21.1,26.7,14.6,21,10.7,57.86,0,,0,,,,,18.4,101.5,,19.1,14.1,,,,,2020-02-10T06:42:09,2020-02-10T18:51:42,0.52,Clear,Clear conditions throughout the day.,clear-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,7,2/11/2020,29,14.2,21.8,27.6,14.2,21.5,8.3,49.1,0,,0,,,,,28.3,168.8,,18.1,12.8,,,,,2020-02-11T06:42:12,2020-02-11T18:51:40,0.53,Clear,Clear conditions throughout the day.,clear-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,7,2/12/2020,28,15.1,21.8,27.7,15.1,21.8,14.1,63.78,0,,0,,,,,27.1,170.5,,28.4,11.2,,,,,2020-02-12T06:42:15,2020-02-12T18:51:38,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,7,2/13/2020,27,18.1,21.7,27,18.1,21.7,16.1,72.92,3,,4.17,,,,,38.8,59,,80.1,11.1,,,,,2020-02-13T06:42:16,2020-02-13T18:51:35,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,7,2/14/2020,24.9,18,20.8,24.9,18,20.8,15.5,73.67,0,,0,,,,,36.9,52.1,,67.5,12.3,,,,,2020-02-14T06:42:17,2020-02-14T18:51:31,0.67,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,7,2/15/2020,25,16.9,20,25,16.9,20,14.6,73.12,0,,0,,,,,36.9,55.1,,51.2,11.6,,,,,2020-02-15T06:42:17,2020-02-15T18:51:27,0.73,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,8,2/16/2020,24.8,16.8,19.4,24.8,16.8,19.4,15.5,79.28,0.2,,4.17,,,,,21.6,61.3,,54.9,11.5,,,,,2020-02-16T06:42:16,2020-02-16T18:51:22,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,8,2/17/2020,26,16.7,21,26,16.7,21,15.5,73.22,0.2,,4.17,,,,,37.1,101.9,,61.3,12.4,,,,,2020-02-17T06:42:14,2020-02-17T18:51:16,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,8,2/18/2020,26.5,17.8,21.2,26.5,17.8,21.2,15.5,72.64,0,,0,,,,,35.4,72.5,,72.8,13.2,,,,,2020-02-18T06:42:12,2020-02-18T18:51:09,0.88,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,8,2/19/2020,27,17.9,21.1,27.1,17.9,21.1,15.6,73.15,0,,0,,,,,31.2,55.2,,62,12.7,,,,,2020-02-19T06:42:09,2020-02-19T18:51:01,0.93,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,8,2/20/2020,29,17.6,22.8,28,17.6,22.6,13.5,60.72,0,,0,,,,,32.3,132.1,,33.7,12.8,,,,,2020-02-20T06:42:05,2020-02-20T18:50:53,0.96,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,8,2/21/2020,28,17.9,22.3,27.4,17.9,22.3,15.5,68.6,1,,4.17,,,,,23.5,59.9,,64.7,11.9,,,,,2020-02-21T06:42:01,2020-02-21T18:50:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,8,2/22/2020,27,18.7,22,27.1,18.7,22,16.2,72.12,0,,0,,,,,32.5,55,,74.5,11.8,,,,,2020-02-22T06:41:56,2020-02-22T18:50:35,1,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,9,2/23/2020,26,17.7,21.1,26,17.7,21.1,15.7,73.52,0,,0,,,,,35.8,55.5,,53.5,12.2,,,,,2020-02-23T06:41:51,2020-02-23T18:50:25,1,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,9,2/24/2020,26.9,17,21.2,26.8,17,21.2,13.3,65.34,0,,0,,,,,30.8,78.2,,44,11.4,,,,,2020-02-24T06:41:45,2020-02-24T18:50:15,0,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,9,2/25/2020,28.9,16.9,22.1,28.4,16.9,22.1,13.5,60.34,0,,0,,,,,18.8,196.5,,45.4,12.7,,,,,2020-02-25T06:41:38,2020-02-25T18:50:03,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,9,2/26/2020,28.5,17.9,21.7,28.2,17.9,21.7,16.2,73,0,,0,,,,,28.6,94.9,,55,12.6,,,,,2020-02-26T06:41:31,2020-02-26T18:49:51,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,9,2/27/2020,25.7,16.8,20.8,25.7,16.8,20.8,16.7,79.12,21,,4.17,,,,,29.5,61.2,,76.9,12.7,,,,,2020-02-27T06:41:23,2020-02-27T18:49:39,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,9,2/28/2020,26,18,21.5,26,18,21.5,15.9,72.42,0,,0,,,,,30.8,59.6,,79.1,12.3,,,,,2020-02-28T06:41:14,2020-02-28T18:49:26,0.1,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,9,2/29/2020,28,16,22,27.6,16,22,15.3,68.23,0,,0,,,,,18.4,128.4,1012.7,52.6,12.5,,,,,2020-02-29T06:41:05,2020-02-29T18:49:12,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,10,3/1/2020,28.1,18.5,21.5,28.1,18.5,21.5,16.8,76.52,1,,4.17,,,,,18.4,199.9,,58.1,12.3,,,,,2020-03-01T06:40:56,2020-03-01T18:48:58,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,10,3/2/2020,24.3,17,19.6,24.3,17,19.6,16.5,83.42,9.4,,8.33,,,,,18.2,139.7,,77.8,12.5,,,,,2020-03-02T06:40:46,2020-03-02T18:48:44,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,10,3/3/2020,26.5,17.7,21.4,26.5,17.7,21.4,16.4,75.56,0,,0,,,,,21.3,141.6,,78.2,12.5,,,,,2020-03-03T06:40:35,2020-03-03T18:48:29,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,10,3/4/2020,27,18,21.2,26.9,18,21.2,15.3,71.95,0.4,,4.17,,,,,34,97.7,,74,11.3,,,,,2020-03-04T06:40:24,2020-03-04T18:48:14,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,10,3/5/2020,27.1,16.6,21,26.5,16.6,20.8,12.1,62.41,1,,4.17,,,,,21.9,110.2,,55.2,12.5,,,,,2020-03-05T06:40:13,2020-03-05T18:47:58,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,10,3/6/2020,28.9,16.1,22,27.8,16.1,21.8,12.7,59.38,0,,0,,,,,27.1,156.3,,42.5,12.8,,,,,2020-03-06T06:40:01,2020-03-06T18:47:41,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,10,3/7/2020,27,15.7,21.9,27.2,15.7,22,15,67.12,0,,0,,,,,24.8,100.5,,59.5,11.8,,,,,2020-03-07T06:39:49,2020-03-07T18:47:25,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,11,3/8/2020,25.1,17.9,20.9,25.1,17.9,20.9,16.9,79.21,8,,4.17,,,,,31,93.6,,69.1,12.7,,,,,2020-03-08T06:39:36,2020-03-08T18:47:08,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,11,3/9/2020,26,18,21.2,26,18,21.2,17,78.53,0,,0,,,,,38.8,108.8,,74.7,11.6,,,,,2020-03-09T06:39:23,2020-03-09T18:46:50,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,11,3/10/2020,26,17.1,20.8,26,17.1,20.8,16.5,77.99,0,,0,,,,,27.3,103.5,,52.7,11.8,,,,,2020-03-10T06:39:10,2020-03-10T18:46:32,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,11,3/11/2020,26,18,21.3,26,18,21.3,16.7,76.97,0,,0,,,,,27.3,47.7,,65,12.3,,,,,2020-03-11T06:38:56,2020-03-11T18:46:14,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,11,3/12/2020,25.9,18,21.2,25.9,18,21.2,16.1,74.63,0,,0,,,,,33.7,47.3,,70.9,12.4,,,,,2020-03-12T06:38:42,2020-03-12T18:45:56,0.56,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,11,3/13/2020,26,19,21.8,26,19,21.8,16.5,73.2,0,,0,,,,,27.3,77.4,,70.1,12.7,,,,,2020-03-13T06:38:28,2020-03-13T18:45:38,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,11,3/14/2020,27,18,21.9,27.3,18,21.9,16.2,71.6,0,,0,,,,,27.1,56.7,,66.6,12.5,,,,,2020-03-14T06:38:14,2020-03-14T18:45:19,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,12,3/15/2020,28.8,17.1,22.4,28.1,17.1,22.4,15.8,69.59,0,,0,,,,,24.1,104.1,,68.6,11.1,,,,,2020-03-15T06:37:59,2020-03-15T18:45:00,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,12,3/16/2020,28.9,18,22.7,28.6,18,22.7,16.1,69.33,0,,0,,,,,28.9,39.2,950.7,53.9,11.5,,,,,2020-03-16T06:37:44,2020-03-16T18:44:40,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,12,3/17/2020,27,18.9,22,27.3,18.9,22,16.3,71.65,10,,4.17,,,,,36.5,127.5,,71,11.7,,,,,2020-03-17T06:37:29,2020-03-17T18:44:21,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,12,3/18/2020,26.8,18,21.5,27,18,21.5,16,73.63,0,,0,,,,,36,59.4,,74.2,12,,,,,2020-03-18T06:37:14,2020-03-18T18:44:01,0.86,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,12,3/19/2020,25.5,16,20.4,25.5,16,20.4,15.5,75.55,3,,4.17,,,,,32.6,58.9,,54.4,12.5,,,,,2020-03-19T06:36:58,2020-03-19T18:43:42,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,12,3/20/2020,26,17,20.9,26,17,20.9,16.1,76.17,0,,0,,,,,31.4,65,,70.6,12.4,,,,,2020-03-20T06:36:43,2020-03-20T18:43:22,0.94,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,12,3/21/2020,26,17.9,21,26,17.9,21,15.1,71.54,0.1,,4.17,,,,,32.4,72.7,,66.6,13,,,,,2020-03-21T06:36:27,2020-03-21T18:43:02,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,13,3/22/2020,26,16.1,20.6,26,16.1,20.6,13.7,67.63,0,,0,,,,,30.6,48.5,,59.8,11.7,,,,,2020-03-22T06:36:11,2020-03-22T18:42:42,0.99,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
Nairobi,2020,13,3/23/2020,27,14.9,21.1,27,14.9,21.1,14.3,68.25,0,,0,,,,,33.9,90.8,,41.9,12.5,,,,,2020-03-23T06:35:55,2020-03-23T18:42:22,1,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,63741099999,HKNW,63740099999,63742099999"
