name,Year,EW,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Phnom Penh,2020,30,7/22/2020,33,24,28.5,39.2,24,32.8,24.3,78.66,0,,0,,,,64.8,37.1,139.3,1009.7,51.8,9.1,,,,,2020-07-22T05:46:04,2020-07-22T18:27:48,0.02,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
Phnom Penh,2020,30,7/23/2020,35,27,30.7,42.1,30.6,36.5,24.7,71.87,0,,0,,,,,13,150.8,1010,43.9,9.4,,,,,2020-07-23T05:46:17,2020-07-23T18:27:38,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,30,7/24/2020,32,24,27.5,39.2,24,29.9,23.6,80.57,0,,0,,,,,18.4,129.2,1009.8,51.3,9.3,,,,,2020-07-24T05:46:30,2020-07-24T18:27:27,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,30,7/25/2020,34,26,29.2,41.9,26,33,24.3,76.04,0,,0,,,,,18.4,207.9,1009.2,50.2,9.7,,,,,2020-07-25T05:46:43,2020-07-25T18:27:16,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,31,7/26/2020,34,27,29.6,40.6,30.6,34.9,24.7,75.95,0,,0,,,,,29.5,186.5,,48.1,9.4,,,,,2020-07-26T05:46:56,2020-07-26T18:27:03,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,31,7/27/2020,35,27,30.8,41.9,30.6,36.3,24.4,70.48,0,,0,,,,,20.5,190,1008.1,40.3,9.5,,,,,2020-07-27T05:47:08,2020-07-27T18:26:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,31,7/28/2020,35,28,30.6,41.9,31.2,35.7,24.1,69.77,0,,0,,,,,25.9,198,1007.4,49.7,9.6,,,,,2020-07-28T05:47:19,2020-07-28T18:26:35,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,31,7/29/2020,35,27,29.7,41.9,30.6,35,24.6,74.91,0,,0,,,,,14.8,230,1008,50.2,9.4,,,,,2020-07-29T05:47:31,2020-07-29T18:26:20,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,31,7/30/2020,35,27,30.3,40.6,30.1,34.9,23.8,69.33,0,,0,,,,,13,275,1007.4,50,9.5,,,,,2020-07-30T05:47:42,2020-07-30T18:26:04,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,31,7/31/2020,35,28,30.5,41.9,31.2,35.4,23.7,68.21,0,,0,,,,,22.3,241.4,1005.4,50.7,9.4,,,,,2020-07-31T05:47:53,2020-07-31T18:25:47,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,31,8/1/2020,30,26,28.3,35.1,26,31.9,23.7,76.18,0,,0,,,,,27.7,228.2,1004,56.2,9.2,,,,,2020-08-01T05:48:03,2020-08-01T18:25:30,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,32,8/2/2020,32,25,27.1,37.9,25,29.1,24.2,84.62,0,,0,,,,,37.1,203.8,,57.4,9,,,,,2020-08-02T05:48:13,2020-08-02T18:25:11,0.49,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
Phnom Penh,2020,32,8/3/2020,31,25.8,27.5,36.5,25.8,30.6,24.7,85.2,0,,0,,,,,24.1,189.8,1005.1,61.9,9.2,,,,,2020-08-03T05:48:22,2020-08-03T18:24:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,32,8/4/2020,33,25,28.6,36.2,25,31.1,23,73.3,0,,0,,,,,24.1,218.8,1005.4,59.1,9.5,,,,,2020-08-04T05:48:32,2020-08-04T18:24:32,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,32,8/5/2020,33,25,27.9,39.1,25,30.9,23.8,79.41,0,,0,,,,,21.8,202.6,1006.2,57.1,8.9,,,,,2020-08-05T05:48:40,2020-08-05T18:24:11,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,32,8/6/2020,34,25,27.4,40.6,25,29.4,24.2,84.25,0,,0,,,,,27.7,228,1007,58.7,9,,,,,2020-08-06T05:48:49,2020-08-06T18:23:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,32,8/7/2020,33,24,27.9,38.1,24,31,24,80.69,0,,0,,,,,9.4,177.3,1007.6,58.5,9.3,,,,,2020-08-07T05:48:57,2020-08-07T18:23:26,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,32,8/8/2020,31,26,28,35.5,26,30.6,23.9,79.39,0,,0,,,,51.8,31.7,197.8,1006.9,56,9.4,,,,,2020-08-08T05:49:04,2020-08-08T18:23:03,0.61,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
Phnom Penh,2020,33,8/9/2020,34,26,29.3,39.3,26,33.4,24.3,75.33,0,,0,,,,,22.3,181.9,1007.4,48.1,9.5,,,,,2020-08-09T05:49:11,2020-08-09T18:22:39,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,33,8/10/2020,31,25,28.6,35.5,25,32.3,23.9,76.43,0,,0,,,,,24.1,216.3,1009,45.7,9.6,,,,,2020-08-10T05:49:18,2020-08-10T18:22:14,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,33,8/11/2020,35,27,30.4,41.9,30.1,35.1,23.9,69.7,0,,0,,,,,22.3,223.4,1008.9,42.7,9.5,,,,,2020-08-11T05:49:25,2020-08-11T18:21:49,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,33,8/12/2020,33,27,29.8,39.2,30.1,34.6,24,71.66,0,,0,,,,,20.5,210.8,1009,50.5,9.5,,,,,2020-08-12T05:49:31,2020-08-12T18:21:22,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,33,8/13/2020,31,26.7,28.2,36.5,29.4,31.6,23.4,75.85,0,,0,,,,,37.1,202.8,1008.2,49.6,9.5,,,,,2020-08-13T05:49:36,2020-08-13T18:20:55,0.84,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
Phnom Penh,2020,33,8/14/2020,33,24,27.7,39.2,24,29.8,23.3,77.98,0,,0,,,,,18.4,210.9,1009,54.9,9.1,,,,,2020-08-14T05:49:41,2020-08-14T18:20:28,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,33,8/15/2020,32,25,28.4,37.9,25,31.2,23.7,76.93,0,,0,,,,,13,121.3,1008.3,49.1,9.5,,,,,2020-08-15T05:49:46,2020-08-15T18:19:59,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,34,8/16/2020,34,26,28.8,39.3,26,32.4,24,77.01,0,,0,,,,,13,274.3,,52.8,9.2,,,,,2020-08-16T05:49:51,2020-08-16T18:19:30,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,34,8/17/2020,34,25,29,39.3,25,32.6,24.3,77.97,0,,0,,,,,16.6,191.1,1008.8,45.7,9.5,,,,,2020-08-17T05:49:55,2020-08-17T18:19:01,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,34,8/18/2020,34,26,29.3,39.3,26,33.2,23.9,74.43,0,,0,,,,35.3,14.8,240.8,1007.7,49.7,9.3,,,,,2020-08-18T05:49:58,2020-08-18T18:18:30,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,34,8/19/2020,33,27,29,39.2,29.6,33,23.6,73.57,0,,0,,,,,14.8,209.6,1007.7,50.2,9.5,,,,,2020-08-19T05:50:02,2020-08-19T18:18:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,34,8/20/2020,34,26,29.2,38.3,26,32.7,24.1,76.11,0,,0,,,,,14.8,205.3,1007.6,46.9,9.4,,,,,2020-08-20T05:50:05,2020-08-20T18:17:28,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,34,8/21/2020,35,26,29.6,40.6,26,34.1,24.6,76.77,0,,0,,,,,11.2,230.8,1009.7,51.4,9.5,,,,,2020-08-21T05:50:07,2020-08-21T18:16:56,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,34,8/22/2020,34,26,29.2,39.2,26,32.8,24.1,75.56,0,,0,,,,,13,198.2,1009.2,52.2,9.5,,,,,2020-08-22T05:50:10,2020-08-22T18:16:23,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,35,8/23/2020,34,26,29.4,40.6,26,33.9,24.3,75.37,0,,0,,,,,14.8,196.9,1010,43.8,9.5,,,,,2020-08-23T05:50:11,2020-08-23T18:15:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,35,8/24/2020,35,26,30.3,39.5,26,34.8,24,70.79,0,,0,,,,,13,227.4,1010.6,39,9.5,,,,,2020-08-24T05:50:13,2020-08-24T18:15:16,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,35,8/25/2020,36,27,31.4,39.8,30.6,36.3,23.4,64.52,0,,0,,,,,16.6,210,1009.4,43.2,9.5,,,,,2020-08-25T05:50:14,2020-08-25T18:14:42,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,35,8/26/2020,35,27,30.8,40.6,30.1,36.2,24.1,68.17,0,,0,,,,,14.8,231.5,1008.8,41.8,9.5,,,,,2020-08-26T05:50:15,2020-08-26T18:14:07,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,35,8/27/2020,35,27,30.9,40.6,29.6,35.4,23.3,65.29,0,,0,,,,37.1,18.4,228.3,1007.6,43.8,9.5,,,,,2020-08-27T05:50:16,2020-08-27T18:13:32,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,35,8/28/2020,35,27,30,40.6,29.6,34,23.5,69.96,0,,0,,,,,18.4,206.4,1005.7,41.4,9.4,,,,,2020-08-28T05:50:17,2020-08-28T18:12:56,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,35,8/29/2020,34,26,29.4,40.6,26,33.4,23.9,73.31,0,,0,,,,,13,173.3,1006.8,44.5,9.5,,,,,2020-08-29T05:50:17,2020-08-29T18:12:20,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,36,8/30/2020,36.1,26,30.5,40.9,26,34.2,23.2,66.9,0,,0,,,,,14.8,195,1006.6,41.4,9.5,,,,,2020-08-30T05:50:17,2020-08-30T18:11:44,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,36,8/31/2020,35.1,27,29.5,40.8,30.1,34.1,24.3,75.21,0,,0,,,,,20.5,202.1,1007.4,47.6,9.5,,,,,2020-08-31T05:50:16,2020-08-31T18:11:07,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,36,9/1/2020,35,26,28.9,40.6,26,32.8,24.6,79.67,0,,0,,,,,42.5,190.9,1007.5,49.5,9.3,,,,,2020-09-01T05:50:16,2020-09-01T18:10:30,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
Phnom Penh,2020,36,9/2/2020,34,25,28.1,41.9,25,30.8,24.5,82.73,0,,0,,,,55.4,33.5,257.5,1008.9,60.5,8.9,,,,,2020-09-02T05:50:15,2020-09-02T18:09:52,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"VDPP,48991099999"
Phnom Penh,2020,36,9/3/2020,33,25,28.7,39.2,25,32.5,24.8,80.39,0,,0,,,,,14.8,117.8,1009,59.4,9.5,,,,,2020-09-03T05:50:14,2020-09-03T18:09:14,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,36,9/4/2020,34,27,30.2,41.9,30.9,36.3,25.1,75.36,0,,0,,,,,16.6,167.3,1008.6,42.2,9.5,,,,,2020-09-04T05:50:13,2020-09-04T18:08:36,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,36,9/5/2020,35,27,30.9,43.3,31.2,37,25,72.6,0,,0,,,,,14.8,189.1,1008.2,48.4,9.5,,,,,2020-09-05T05:50:11,2020-09-05T18:07:57,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,37,9/6/2020,34,26,29.3,40.6,26,33.7,24.5,76.35,0,,0,,,,,22.3,202.5,1008.7,43.2,9.4,,,,,2020-09-06T05:50:10,2020-09-06T18:07:18,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,37,9/7/2020,34,24,27.9,39.3,24,30.6,24.3,81.87,0,,0,,,,72.4,16.6,216.5,1008.5,53,9.2,,,,,2020-09-07T05:50:08,2020-09-07T18:06:39,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,37,9/8/2020,34,25,29.6,39.3,25,33.1,23.6,71.89,0,,0,,,,,13,198.2,1009.4,40.8,9.5,,,,,2020-09-08T05:50:06,2020-09-08T18:06:00,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,37,9/9/2020,34,26,29.7,40.6,26,34.4,24.1,72.89,0,,0,,,,46.4,27.9,168,1009.6,40,9.5,,,,,2020-09-09T05:50:04,2020-09-09T18:05:20,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,37,9/10/2020,32,26,28.2,37.9,26,32.4,24.7,81.56,0,,0,,,,,22.3,202.3,1007.7,50.2,9.4,,,,,2020-09-10T05:50:02,2020-09-10T18:04:40,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,37,9/11/2020,34,26,29,40.6,26,33.5,24.9,79.82,0,,0,,,,,18.4,186.8,1008.2,48.5,9.5,,,,,2020-09-11T05:50:00,2020-09-11T18:04:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,37,9/12/2020,34,27,29.8,40.6,30.1,35.2,24.8,75.62,0,,0,,,,,24.1,150,,48.1,9.5,,,,,2020-09-12T05:49:58,2020-09-12T18:03:20,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,38,9/13/2020,33,26,28,40.6,26,31.5,25.2,85.55,0,,0,,,,,13,196.7,1010.8,54.9,9.3,,,,,2020-09-13T05:49:56,2020-09-13T18:02:40,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,38,9/14/2020,31,25,26.6,37.7,25,27.9,24.9,90.71,0,,0,,,,,18.4,135.7,1009.6,50.7,9.2,,,,,2020-09-14T05:49:53,2020-09-14T18:02:00,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,38,9/15/2020,33,25,28.2,39.2,25,31.4,24.5,81.62,0,,0,,,,,16.6,185.8,1009.3,54.5,9.4,,,,,2020-09-15T05:49:51,2020-09-15T18:01:20,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,38,9/16/2020,34,25,28.6,39.3,25,31.6,23.6,75.78,0,,0,,,,,22.3,242.5,1009.8,46.8,9.6,,,,,2020-09-16T05:49:48,2020-09-16T18:00:39,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,38,9/17/2020,34,26,28.8,40.6,26,33,24.7,79.88,0,,0,,,,,22.3,254.8,1006.8,45.8,9.7,,,,,2020-09-17T05:49:46,2020-09-17T17:59:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,38,9/18/2020,32,25,27.8,37.9,25,31.4,24.5,82.68,0,,0,,,,,20.5,212.9,,45.1,9.8,,,,,2020-09-18T05:49:44,2020-09-18T17:59:18,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,38,9/19/2020,30,24,26.5,35.1,24,27.8,24.3,88.15,0,,0,,,,,29.5,173.4,1005.6,57.5,9.4,,,,,2020-09-19T05:49:41,2020-09-19T17:58:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,39,9/20/2020,31,24,27.7,35.5,24,30.4,23.8,80.75,0,,0,,,,,18.4,187.2,1009.6,50.7,9.5,,,,,2020-09-20T05:49:39,2020-09-20T17:57:57,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,39,9/21/2020,33,26,29.9,39.2,26,34.6,24.4,73.48,0,,0,,,,,16.6,200.7,1010,50.2,9.5,,,,,2020-09-21T05:49:37,2020-09-21T17:57:17,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,39,9/22/2020,32,26,29,40.6,26,33.9,24.9,79.09,0,,0,,,,,20.5,249.3,1009.1,50,9.1,,,,,2020-09-22T05:49:35,2020-09-22T17:56:37,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,39,9/23/2020,32,25,28.2,37.9,25,31.1,23.2,75.25,0,,0,,,,,18.4,165.4,1009.3,49.2,9.6,,,,,2020-09-23T05:49:33,2020-09-23T17:55:57,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,39,9/24/2020,34,26,28.5,39.3,26,31.9,24.5,80.55,0,,0,,,,,24.1,165.8,1001,51.3,9.2,,,,,2020-09-24T05:49:31,2020-09-24T17:55:17,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,39,9/25/2020,33,24,28.1,40.6,24,31.3,23.8,78.69,0,,0,,,,,11.2,245,,54,9.3,,,,,2020-09-25T05:49:29,2020-09-25T17:54:37,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,39,9/26/2020,33,26,28.6,38.1,26,31.9,23.8,76.46,0,,0,,,,,22.3,246,1009.1,53.9,9.5,,,,,2020-09-26T05:49:28,2020-09-26T17:53:57,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,40,9/27/2020,31,25,27,39.1,25,29.2,24.6,87.2,0,,0,,,,,14.8,289.3,1007.6,62.9,8.7,,,,,2020-09-27T05:49:26,2020-09-27T17:53:17,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,40,9/28/2020,29,25,27,34.5,25,29,24.5,86.76,0,,0,,,,,27.7,152.5,1007,58.5,9.4,,,,,2020-09-28T05:49:25,2020-09-28T17:52:38,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,40,9/29/2020,32,25.8,28.1,36.8,25.8,30.8,23.9,79.18,0,,0,,,,,20.5,218.4,1008.5,50.5,9.6,,,,,2020-09-29T05:49:24,2020-09-29T17:51:59,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,40,9/30/2020,33,26.6,28.5,38.1,26.6,32.1,23.9,77.17,0,,0,,,,,27.7,236.9,1008.5,49.7,9.4,,,,,2020-09-30T05:49:23,2020-09-30T17:51:20,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,40,10/1/2020,33,26,28.8,39.2,26,33.4,25,81.27,0,,0,,,,,14.8,152.9,1007,52,9.3,,,,,2020-10-01T05:49:23,2020-10-01T17:50:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,40,10/2/2020,32,25,28.1,39.2,25,31.9,24.8,82.89,0,,0,,,,,14.8,252.3,1007,54.8,9.3,,,,,2020-10-02T05:49:23,2020-10-02T17:50:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,40,10/3/2020,33,25,27.8,40.6,25,31.1,24.7,84.11,0,,0,,,,,22.3,195.3,1007.6,54.1,9.5,,,,,2020-10-03T05:49:23,2020-10-03T17:49:26,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,41,10/4/2020,34,25,28.5,39.3,25,31.2,23.9,77.74,0,,0,,,,42.5,20.5,186.7,,52.9,9.3,,,,,2020-10-04T05:49:23,2020-10-04T17:48:48,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,41,10/5/2020,31,25,26.7,37.7,25,28.6,24.9,90.15,0,,0,,,,40.7,20.5,184.4,1009,63.9,8.9,,,,,2020-10-05T05:49:24,2020-10-05T17:48:11,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,41,10/6/2020,31,25,27.6,37.7,25,30.7,24.7,84.57,0,,0,,,,,14.8,184.5,1007.5,50.7,9.5,,,,,2020-10-06T05:49:25,2020-10-06T17:47:34,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,41,10/7/2020,30,25,26.8,36.2,25,28.8,25.1,90.7,0,,0,,,,,13,231.3,1007.2,61.6,8.8,,,,,2020-10-07T05:49:26,2020-10-07T17:46:58,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,41,10/8/2020,32,25,27.9,40.6,25,31.4,25.1,85.58,0,,0,,,,,18.4,165.6,1005.1,60.6,9.6,,,,,2020-10-08T05:49:28,2020-10-08T17:46:22,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,41,10/9/2020,31,26.8,27.9,39.1,30.6,32.7,25.6,87.78,0,,0,,,,,13,172.1,1006.6,71.3,9.1,,,,,2020-10-09T05:49:30,2020-10-09T17:45:47,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,41,10/10/2020,28,25,26.4,33.5,25,28,25.4,94.13,0,,0,,,,,9.4,147.8,1008.2,74.9,8.9,,,,,2020-10-10T05:49:32,2020-10-10T17:45:12,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,42,10/11/2020,31,25,26.6,36.5,25,28.1,24.8,90.58,0,,0,,,,,16.6,188.9,1006.2,76.7,9.1,,,,,2020-10-11T05:49:35,2020-10-11T17:44:38,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,42,10/12/2020,32,25,27.3,36.8,25,29.3,23.8,82.59,0,,0,,,,,14.8,326.6,1006.2,66.4,9.5,,,,,2020-10-12T05:49:38,2020-10-12T17:44:04,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,42,10/13/2020,31,24,26.3,35.5,24,27.6,23.5,85.36,0,,0,,,,,14.8,264.8,1004.3,90,9,,,,,2020-10-13T05:49:42,2020-10-13T17:43:31,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,42,10/14/2020,29,25,26.7,33.6,25,28.6,24.2,86.88,0,,0,,,,,11.2,220.6,1006.3,72.8,9.3,,,,,2020-10-14T05:49:46,2020-10-14T17:42:58,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,42,10/15/2020,32,25.8,27.5,37.9,25.8,30.4,24.7,85.27,0,,0,,,,,14.8,147,1006.5,72.9,9.3,,,,,2020-10-15T05:49:51,2020-10-15T17:42:26,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,42,10/16/2020,29,25.6,26.9,34.5,25.6,29.3,25.1,89.95,0,,0,,,,,16.6,177.5,1007.1,87.5,9.5,,,,,2020-10-16T05:49:56,2020-10-16T17:41:55,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,42,10/17/2020,30,25,26.6,35.1,25,28.3,24.8,90.16,0,,0,,,,,22.3,207.2,1005.8,75.7,9.1,,,,,2020-10-17T05:50:02,2020-10-17T17:41:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,43,10/18/2020,31,25,26.7,36.5,25,28.7,24.8,89.86,0,,0,,,,,22.3,180,,74.4,9.2,,,,,2020-10-18T05:50:08,2020-10-18T17:40:54,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Phnom Penh,2020,43,10/19/2020,32,25,27.3,36.7,25,29.7,24.2,84.42,0,,0,,,,,13,195.3,1008.3,74.5,9.3,,,,,2020-10-19T05:50:15,2020-10-19T17:40:25,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
