ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
3,Colombia,"DEN 1,2,3,4",2020,Out,48,1.121908825,0.057,17401,43,48,153.53,49465,852,75942
3,Colombia,"DEN 1,2,3,4",2020,Out,50,1.138969874,0.061,17401,47,50,156.02,49465,879,77175
3,Colombia,"DEN 1,2,3,4",2020,Out,1,1.028999065,0.000,106,0,1,2.16,49465,11,1069
3,Colombia,"DEN 1,2,3,4",2020,Out,3,1.298701299,0.000,1461,0,3,17.43,49465,112,8624
3,Colombia,"DEN 1,2,3,4",2020,Out,8,1.104294479,0.022,6723,6,8,56.02,49465,306,27710
3,Colombia,"DEN 1,2,3,4",2020,Out,13,1.097546235,0.039,10834,16,13,83.62,49465,454,41365
3,Colombia,"DEN 1,2,3,4",2020,Out,15,1.108120233,0.040,11997,18,15,90.12,49465,494,44580
3,Colombia,"DEN 1,2,3,4",2020,Out,20,1.118092599,0.036,14591,19,20,106.50,49465,589,52679
3,Colombia,"DEN 1,2,3,4",2020,Out,22,1.079427903,0.050,15542,28,22,112.37,49465,600,55585
3,Colombia,"DEN 1,2,3,4",2020,Out,27,1.077175912,0.054,17401,33,27,124.24,49465,662,61457
3,Colombia,"DEN 1,2,3,4",2020,Out,32,1.076500229,0.050,17401,33,32,132.40,49465,705,65490
3,Colombia,"DEN 1,2,3,4",2020,Out,34,1.073821488,0.051,17401,34,34,135.17,49465,718,66864
3,Colombia,"DEN 1,2,3,4",2020,Out,39,1.087453558,0.060,17401,42,39,141.47,49465,761,69980
3,Colombia,"DEN 1,2,3,4",2020,Out,41,1.096651147,0.060,17401,43,41,144.16,49465,782,71308
3,Colombia,"DEN 1,2,3,4",2020,Out,46,1.102419160,0.058,17401,43,46,150.92,49465,823,74654
3,Colombia,"DEN 1,2,3,4",2020,Out,51,1.140312492,0.060,17401,47,51,157.08,49465,886,77698
3,Colombia,"DEN 1,2,3,4",2020,Out,2,1.600883246,0.000,597,0,2,7.32,49465,58,3623
3,Colombia,"DEN 1,2,3,4",2020,Out,4,1.195056069,0.000,2291,0,4,24.70,49465,146,12217
3,Colombia,"DEN 1,2,3,4",2020,Out,6,1.163596752,0.000,4514,0,6,40.83,49465,235,20196
3,Colombia,"DEN 1,2,3,4",2020,Out,7,1.106619298,0.025,5478,6,7,49.51,49465,271,24489
3,Colombia,"DEN 1,2,3,4",2020,Out,9,1.106094808,0.032,7691,10,9,62.69,49465,343,31010
3,Colombia,"DEN 1,2,3,4",2020,Out,11,1.101279866,0.043,9449,16,11,74.71,49465,407,36957
3,Colombia,"DEN 1,2,3,4",2020,Out,14,1.125379407,0.042,11453,18,14,86.59,49465,482,42830
3,Colombia,"DEN 1,2,3,4",2020,Out,16,1.093675701,0.039,12481,18,16,93.53,49465,506,46266
3,Colombia,"DEN 1,2,3,4",2020,Out,18,1.103690402,0.038,13475,19,18,100.19,49465,547,49561
3,Colombia,"DEN 1,2,3,4",2020,Out,19,1.102423769,0.037,13935,19,19,103.43,49465,564,51160
3,Colombia,"DEN 1,2,3,4",2020,Out,21,1.088721583,0.037,15222,20,21,109.56,49465,590,54192
3,Colombia,"DEN 1,2,3,4",2020,Out,23,1.061082515,0.049,15975,28,23,115.08,49465,604,56923
3,Colombia,"DEN 1,2,3,4",2020,Out,25,1.074198988,0.056,16782,33,25,119.88,49465,637,59300
3,Colombia,"DEN 1,2,3,4",2020,Out,26,1.069102120,0.055,17084,33,26,121.97,49465,645,60331
3,Colombia,"DEN 1,2,3,4",2020,Out,28,1.093106378,0.053,17401,33,28,126.13,49465,682,62391
3,Colombia,"DEN 1,2,3,4",2020,Out,30,1.091062342,0.052,17401,33,30,129.52,49465,699,64066
3,Colombia,"DEN 1,2,3,4",2020,Out,33,1.073077968,0.051,17401,34,33,133.95,49465,711,66258
3,Colombia,"DEN 1,2,3,4",2020,Out,35,1.068679692,0.053,17401,36,35,136.58,49465,722,67560
3,Colombia,"DEN 1,2,3,4",2020,Out,37,1.090596698,0.060,17401,41,37,138.84,49465,749,68678
3,Colombia,"DEN 1,2,3,4",2020,Out,38,1.103794112,0.061,17401,42,38,140.30,49465,766,69397
3,Colombia,"DEN 1,2,3,4",2020,Out,40,1.093840770,0.061,17401,43,40,142.68,49465,772,70577
3,Colombia,"DEN 1,2,3,4",2020,Out,42,1.073685673,0.060,17401,43,42,145.55,49465,773,71995
3,Colombia,"DEN 1,2,3,4",2020,Out,44,1.116457870,0.059,17401,43,44,148.30,49465,819,73357
3,Colombia,"DEN 1,2,3,4",2020,Out,45,1.099361182,0.058,17401,43,45,149.69,49465,814,74043
3,Colombia,"DEN 1,2,3,4",2020,Out,47,1.116338410,0.057,17401,43,47,152.12,49465,840,75246
3,Colombia,"DEN 1,2,3,4",2020,Out,49,1.133066729,0.060,17401,46,49,154.69,49465,867,76518
3,Colombia,"DEN 1,2,3,4",2020,Out,52,1.150731819,0.070,17401,55,52,158.29,49465,901,78298
3,Colombia,"DEN 1,2,3",2019,Out,29,1.061659579,0.036,17873,25,29,140.72,49465,739,69608
3,Colombia,"DEN 1,2,3",2019,Out,48,1.085743018,0.066,34124,78,48,237.22,49465,1274,117339
3,Colombia,"DEN 1,2,3,4",2016,Out,51,0.895200647,0.039,43050,39,51,205.95,48654,897,100201
