ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
4,Brazil,"DEN 1,4",2016,Out,2,0.065626681,0.045,25852,42,2,44.35,209568,61,92950
4,Brazil,"DEN 1,2,3,4",2016,Out,7,0.064354246,0.044,118536,211,7,227.63,209568,307,477047
4,Brazil,"DEN 1,2,3,4",2016,Out,12,0.058388683,0.041,218669,393,12,452.75,209568,554,948814
4,Brazil,"DEN 1,2,3,4",2016,Out,14,0.058295410,0.041,248684,454,14,528.78,209568,646,1108149
4,Brazil,"DEN 1,2,3,4",2016,Out,19,0.055285576,0.041,297110,545,19,641.29,209568,743,1343931
4,Brazil,"DEN 1,2,3,4",2016,Out,21,0.056041133,0.041,303371,565,21,658.18,209568,773,1379344
4,Brazil,"DEN 1,2,3,4",2016,Out,33,0.055438988,0.040,311360,581,33,687.71,209568,799,1441224
4,Brazil,"DEN 1,2,3,4",2016,Out,36,0.055476375,0.040,311995,582,36,690.69,209568,803,1447463
4,Brazil,"DEN 1,2,3,4",2016,Out,41,0.055401586,0.040,313120,586,41,695.93,209568,808,1458442
4,Brazil,"DEN 1,2,3,4",2016,Out,43,0.055248883,0.040,313630,586,43,698.71,209568,809,1464283
4,Brazil,"DEN 1,2,3,4",2016,Out,34,0.055419624,0.040,311609,581,34,688.81,209568,800,1443532
4,Brazil,"DEN 1,2,3,4",2016,Out,29,0.055367347,0.040,310166,576,29,682.57,209568,792,1430446
4,Brazil,"DEN 1, 4",2016,Out,3,0.062179491,0.043,39801,65,3,71.37,209568,93,149567
4,Brazil,"DEN 1,2,3,4",2016,Out,5,0.065237063,0.043,71787,124,5,136.05,209568,186,285114
4,Brazil,"DEN 1,2,3,4",2016,Out,10,0.060350725,0.042,186225,330,10,373.19,209568,472,782095
4,Brazil,"DEN 1,2,3,4",2016,Out,15,0.057272698,0.041,262167,477,15,561.55,209568,674,1176826
4,Brazil,"DEN 1,2,3,4",2016,Out,17,0.055855157,0.041,284799,524,17,611.68,209568,716,1281887
4,Brazil,"DEN 1,2,3,4",2016,Out,22,0.055995549,0.041,305159,568,22,663.83,209568,779,1391182
4,Brazil,"DEN 1,2,3,4",2016,Out,24,0.055404574,0.040,307510,569,24,671.78,209568,780,1407826
4,Brazil,"DEN 1,2,3,4",2016,Out,25,0.055316542,0.040,308263,570,25,674.57,209568,782,1413682
4,Brazil,"DEN 1,2,3,4",2016,Out,27,0.055295667,0.040,309415,573,27,679.14,209568,787,1423258
4,Brazil,"DEN 1,2,3,4",2016,Out,28,0.055214281,0.040,309857,573,28,681.00,209568,788,1427167
4,Brazil,"DEN 1,2,3,4",2016,Out,30,0.055255634,0.040,310478,577,30,683.95,209568,792,1433338
4,Brazil,"DEN 1,2,3,4",2016,Out,32,0.055401585,0.040,311071,580,32,686.45,209568,797,1438587
4,Brazil,"DEN 1,4",2016,Out,1,0.064650196,0.048,12151,21,1,20.67,209568,28,43310
4,Brazil,"DEN 1,2,3,4",2016,Out,4,0.064334955,0.042,55061,90,4,101.61,209568,137,212948
4,Brazil,"DEN 1,2,3,4",2016,Out,6,0.065219442,0.045,93169,168,6,177.06,209568,242,371055
4,Brazil,"DEN 1,2,3,4",2016,Out,8,0.060820268,0.041,143884,242,8,278.52,209568,355,583687
4,Brazil,"DEN 1,2,3,4",2016,Out,9,0.061059047,0.042,166824,287,9,327.45,209568,419,686221
4,Brazil,"DEN 1,2,3,4",2016,Out,11,0.058716802,0.042,203124,363,11,415.27,209568,511,870279
4,Brazil,"DEN 1,2,3,4",2016,Out,13,0.058838665,0.042,233543,429,13,491.46,209568,606,1029935
4,Brazil,"DEN 1,2,3,4",2016,Out,16,0.056349859,0.041,274072,500,16,588.53,209568,695,1233366
4,Brazil,"DEN 1,2,3,4",2016,Out,18,0.055619294,0.041,292249,539,18,628.86,209568,733,1317888
4,Brazil,"DEN 1,2,3,4",2016,Out,20,0.055464946,0.041,300848,555,20,651.26,209568,757,1364826
4,Brazil,"DEN 1,2,3,4",2016,Out,23,0.055698292,0.041,306480,569,23,668.23,209568,780,1400402
4,Brazil,"DEN 1,2,3,4",2016,Out,35,0.055412585,0.040,311784,581,35,689.76,209568,801,1445520
4,Brazil,"DEN 1,2,3,4",2016,Out,37,0.055602619,0.040,312206,583,37,691.70,209568,806,1449572
4,Brazil,"DEN 1,2,3,4",2016,Out,39,0.055578331,0.040,312643,585,39,693.71,209568,808,1453804
4,Brazil,"DEN 1,2,3,4",2016,Out,42,0.055358103,0.040,313376,586,42,697.34,209568,809,1461394
4,Brazil,"DEN 1,2,3,4",2016,Out,44,0.055160056,0.040,313951,586,44,699.84,209568,809,1466641
4,Brazil,"DEN 1,2,3,4",2016,Out,50,0.055513588,0.041,315947,609,49,710.00,209568,826,1487924
4,Brazil,"DEN 1,2,3,4",2016,Out,49,0.055513588,0.041,315947,609,49,710.00,209568,826,1487924
4,Brazil,"DEN 1,2,3,4",2016,Out,51,0.056406480,0.042,316538,629,51,713.98,209568,844,1496282
